Frame ID,QR ID,QR 2D,QR 3D
521,3,"[[738, 296], [758, 297], [757, 316], [738, 314]]","[7.099038432111745, -154.1642225552103, 16.958102853583675, 5.806881043822722]"
522,3,"[[738, 291], [758, 292], [758, 311], [737, 309]]","[6.799137203958353, 158.7115397089154, 1.9487719819711538, 4.206351464645206]"
523,3,"[[740, 291], [760, 292], [760, 311], [739, 310]]","[6.8350103901937, 162.621643926551, 4.041183568644025, 3.024628020303903]"
524,3,"[[742, 291], [763, 291], [763, 310], [743, 310]]","[6.847760395207689, -152.98749838476706, 13.613274673737438, 1.0132420590132498]"
525,3,"[[744, 289], [765, 290], [764, 309], [743, 308]]","[6.708279804482754, 160.49872613025633, 8.15292346011527, 3.3355188188309666]"
526,3,"[[745, 292], [766, 293], [765, 312], [744, 311]]","[6.708676076391514, 160.3265813439945, 8.284254780415187, 3.3181520128030195]"
527,3,"[[747, 297], [768, 299], [767, 318], [746, 317]]","[6.682368072435981, 163.06915490904495, 4.550749971480549, 4.368271206458058]"
528,3,"[[747, 298], [768, 299], [767, 319], [746, 318]]","[6.70832345437164, 167.64008062644646, 7.8796735448073, 3.2233849640872037]"
529,3,"[[742, 300], [763, 301], [761, 321], [741, 319]]","[6.840224383205328, -157.80861354667428, 9.405927119030205, 4.864667583491946]"
530,3,"[[735, 305], [756, 306], [755, 326], [734, 325]]","[6.679745175318011, 166.85681337095778, 7.384202204976679, 3.1246487651540678]"
531,3,"[[731, 312], [751, 314], [749, 334], [729, 332]]","[6.94150207934004, -179.30544777592888, 2.23477608916399, 5.750287560946966]"
532,3,"[[725, 320], [746, 321], [744, 342], [724, 340]]","[6.759908392707897, -172.81079953444797, 14.18920591804501, 4.987254039612811]"
533,3,"[[724, 317], [746, 318], [745, 338], [723, 336]]","[6.341187924630143, -149.47628114771342, 9.584075958995648, 4.351654929681003]"
534,3,"[[723, 308], [744, 310], [742, 330], [721, 327]]","[6.606018316548809, -153.9327010911134, 9.95998035876166, 7.425848828852867]"
535,3,"[[716, 307], [737, 307], [737, 327], [715, 327]]","[6.4845090493522966, 161.72233146884594, 9.774215344098337, 0.4942803428082322]"
536,3,"[[705, 309], [726, 310], [725, 330], [704, 329]]","[6.628643704073565, 165.9012828711606, 5.582964830359574, 2.9817147540948308]"
537,3,"[[694, 309], [716, 309], [716, 329], [694, 329]]","[6.324354533926787, 158.6679620602296, 4.791182867102791, 0.1972859302720034]"
538,3,"[[686, 314], [707, 315], [705, 336], [685, 335]]","[6.571896890272606, -171.37082894666045, -9.27998741194387, 2.182090424673955]"
539,3,"[[677, 323], [698, 323], [697, 344], [676, 343]]","[6.565519345301346, 168.60101022491688, 9.849162847497642, 1.641370057540215]"
540,3,"[[671, 326], [692, 327], [691, 348], [670, 347]]","[6.589355844236247, -179.79651537269493, 2.079145168791339, 2.7600417947145757]"
541,3,"[[667, 324], [689, 325], [688, 346], [666, 344]]","[6.275928346988745, -156.1712115933978, 5.846948184774766, 4.11204498720345]"
542,3,"[[662, 324], [684, 325], [682, 346], [661, 344]]","[6.419494097083993, -159.91573008902176, 2.1768157087428346, 4.083898736530989]"
543,3,"[[656, 328], [677, 329], [677, 350], [654, 349]]","[6.271637839801722, 163.56598786819484, 2.338755995409165, 2.6435499713221393]"
544,3,"[[647, 329], [668, 331], [666, 352], [645, 350]]","[6.560472500302343, 179.91518356492583, 1.547092915684531, 5.462321977942425]"
545,3,"[[637, 329], [659, 330], [658, 351], [636, 350]]","[6.2862489671240604, 164.28473233522595, 1.0173888845577932, 2.6078058646425606]"
546,3,"[[629, 328], [651, 329], [649, 351], [628, 349]]","[6.402563518259488, -174.07066393124575, 5.013220966758663, 4.330253390414297]"
547,3,"[[622, 333], [645, 335], [643, 356], [620, 354]]","[6.000352876024454, 157.27630563161577, 0.4513102721849035, 4.967730837300215]"
548,3,"[[624, 336], [646, 338], [643, 360], [622, 357]]","[6.373767540546329, -175.22251897830492, 5.114146284026909, 6.910899256141911]"
549,3,"[[638, 329], [660, 330], [658, 352], [636, 350]]","[6.238567343713265, 168.3200941510025, 7.159433755696671, 4.021852333699214]"
550,3,"[[645, 319], [668, 319], [666, 342], [644, 340]]","[6.11699202956084, 169.77322990483503, 8.135713398448388, 2.7654367884989166]"
551,3,"[[648, 310], [670, 311], [669, 334], [646, 332]]","[6.12137360536432, 176.96256553153643, 5.205760844402654, 3.8490506970287486]"
552,3,"[[646, 302], [669, 303], [668, 325], [645, 323]]","[6.009093252143643, -154.95002888929463, 3.9379792953289687, 3.966157093856392]"
553,3,"[[646, 288], [669, 290], [668, 312], [645, 310]]","[5.971937172819047, 165.64424604525294, -5.667884438112254, 4.414161754515372]"
554,3,"[[645, 277], [669, 279], [667, 301], [644, 299]]","[5.882826450249893, -152.67609116561715, 3.0465401221533046, 5.0898616496084506]"
555,3,"[[644, 272], [668, 272], [667, 295], [643, 293]]","[5.791320505851938, -149.89234679343576, 0.6513352316030725, 2.423194926995999]"
556,3,"[[644, 267], [668, 268], [667, 291], [643, 290]]","[5.792461135938061, 168.92190866722285, 1.538522156731707, 2.464921296270892]"
557,3,"[[641, 265], [665, 266], [664, 289], [640, 288]]","[5.794206524694917, 169.0307950828765, 1.3749707672952778, 2.4504235538168273]"
558,3,"[[635, 266], [659, 267], [656, 291], [634, 289]]","[5.895701173967187, -178.1858711194342, 13.014016401124742, 5.253606229051658]"
559,3,"[[625, 272], [649, 274], [646, 296], [623, 295]]","[5.837467070104354, -154.92733306612877, -9.383936011550716, 2.5569470459021666]"
560,3,"[[611, 277], [635, 278], [633, 301], [609, 299]]","[5.771570316720887, 164.60258605914083, 3.157180590634367, 3.7856784166003505]"
608,3,"[[452, 183], [484, 184], [483, 213], [453, 212]]","[4.832132738435341, -147.74808593803388, -16.05031236954742, -1.7601618520874072]"
609,3,"[[477, 184], [510, 186], [508, 215], [476, 213]]","[4.541578445495738, -141.4574392307716, -15.483449613959296, 0.18206078246527724]"
610,3,"[[500, 186], [532, 188], [531, 217], [499, 216]]","[4.560923582701884, 168.9011800705706, -6.647285226930591, 1.2709966017400842]"
611,3,"[[519, 187], [551, 188], [550, 218], [518, 217]]","[4.51102699409187, 170.34271623868972, -3.2095954339428525, 1.0425539944374733]"
612,3,"[[536, 183], [568, 184], [567, 215], [534, 214]]","[4.394222401778034, 171.7078179011845, 0.23030412120237603, 1.7193112768016332]"
613,3,"[[556, 182], [588, 184], [587, 215], [554, 214]]","[4.386120800243415, 174.5068718982944, -1.2684578237035016, 2.317613966730993]"
614,3,"[[574, 186], [608, 189], [606, 220], [573, 218]]","[4.240415513027424, -145.93729078121322, -3.7976796997288282, 3.348321871221392]"
615,3,"[[590, 192], [625, 193], [623, 225], [589, 223]]","[4.102221385846679, -142.3318758965334, -5.0397225425952, 1.3519952936324493]"
616,3,"[[604, 192], [639, 193], [637, 226], [603, 224]]","[4.093199015831435, -146.18855102709233, -3.679090104387037, 1.6304485812816187]"
617,3,"[[623, 195], [658, 197], [657, 230], [621, 227]]","[3.9598678283431963, 165.3409643741315, -2.527069736534873, 3.3411582829880424]"
618,3,"[[642, 201], [678, 204], [676, 237], [640, 234]]","[3.8943472234148873, 165.3239390533858, -1.6726820572242789, 4.278773707599559]"
619,3,"[[661, 206], [698, 208], [696, 243], [660, 240]]","[3.835443510372321, -147.27455970182652, 6.221061810972219, 4.959475956767544]"
620,3,"[[681, 208], [719, 210], [717, 245], [679, 242]]","[3.6989348146360155, 164.2204343786526, 2.4294504688271252, 3.998394021012413]"
621,3,"[[702, 211], [741, 214], [739, 249], [700, 245]]","[3.598811708163983, 161.04205356089784, 1.207298102305754, 5.117917571855134]"
622,3,"[[727, 214], [767, 218], [763, 253], [724, 250]]","[3.580878424651535, -142.3828601868354, 7.66040081230945, 6.246125820148938]"
623,3,"[[752, 212], [794, 212], [791, 248], [751, 247]]","[3.498700787706913, -139.12817723359228, 8.004238146181779, 1.9322463241637486]"
624,3,"[[777, 203], [820, 205], [816, 242], [775, 238]]","[3.445399999242117, -136.70682459442995, 12.940788015719717, 6.53542194601926]"
625,3,"[[796, 203], [838, 207], [834, 245], [792, 240]]","[3.455628165280413, 164.78931639962826, 8.22880683013572, 7.564943238736702]"
769,10,"[[572, 10], [601, 12], [601, 39], [571, 37]]","[5.189205981343794, 171.03451391272375, -4.523619886531257, 1.4118585311620846]"
770,10,"[[587, 16], [615, 16], [616, 44], [588, 45]]","[5.426792688026879, -177.75111397925644, -0.6292860933538157, -1.6278818201926581]"
