Frame ID,QR ID,QR 2D,QR 3D
417,15,"[[447, 196], [529, 192], [532, 275], [451, 279]]","[1.7306297618786315, -178.43168794968022, 4.466782633229192, -1.991283475384705]"
418,15,"[[415, 212], [495, 209], [498, 288], [419, 292]]","[1.816184467276056, -179.2276317551845, 0.6784437098172379, -2.366937423760212]"
419,15,"[[410, 202], [489, 199], [492, 279], [415, 282]]","[1.8254377040279002, -175.487672495866, 4.189649844316731, -1.4361112527352045]"
420,15,"[[466, 259], [543, 257], [548, 335], [472, 336]]","[1.812760896392537, -167.8078592784511, 5.612167275198225, -0.646655653703021]"
421,15,"[[516, 266], [593, 264], [597, 338], [521, 342]]","[1.8423457405537587, 176.84702135305199, -10.470611703096038, -3.1640992006622044]"
422,15,"[[481, 266], [558, 262], [561, 337], [486, 342]]","[1.855481345541957, -167.04686935931971, -16.874822649383315, -4.910062795499226]"
423,15,"[[467, 212], [543, 204], [550, 279], [475, 287]]","[1.8780811826944583, 179.05740906939207, 0.9039471275915841, -5.885458928911465]"
424,15,"[[468, 209], [543, 203], [549, 280], [474, 287]]","[1.842976208825039, -177.8535286364053, 6.81021923396239, -3.791751885105802]"
425,15,"[[478, 204], [553, 198], [558, 275], [482, 280]]","[1.850386796397102, 179.5497935665372, 5.177767666296608, -3.3641252077408104]"
426,15,"[[512, 195], [588, 192], [591, 269], [515, 272]]","[1.8468978724207927, -177.37535834071937, 3.522578996647417, -1.6969154369932808]"
427,15,"[[532, 199], [608, 197], [610, 274], [533, 275]]","[1.8380769677437974, 179.86386857401962, 2.0546067053564308, -0.9560107101033792]"
428,15,"[[540, 204], [617, 203], [617, 280], [541, 281]]","[1.8294978044680519, -178.37509669453323, 3.575288417734016, -0.15028758013549076]"
429,15,"[[525, 209], [602, 210], [599, 287], [523, 286]]","[1.8184721534508577, 179.0097844748808, 5.342661809647157, 1.6105617853496945]"
430,15,"[[506, 219], [582, 221], [580, 297], [503, 296]]","[1.8316750729872988, 177.80638033329993, 2.4953245335280965, 1.4679950526442171]"
431,15,"[[490, 203], [567, 207], [564, 282], [487, 280]]","[1.8551182323698274, 178.561427079125, -2.313922457316547, 1.9800002001474328]"
432,15,"[[485, 199], [562, 202], [558, 279], [482, 276]]","[1.8438855759709372, -179.0853161127786, 3.0027615011410638, 2.7651905698678387]"
433,15,"[[468, 189], [544, 194], [539, 271], [463, 267]]","[1.8483808060668523, -178.34196579609062, 4.357796069265514, 4.130583774556944]"
434,15,"[[453, 182], [530, 188], [524, 265], [448, 260]]","[1.8592756243572806, -177.64957853301541, 2.6440042493340683, 4.626542700080557]"
435,15,"[[444, 176], [522, 183], [515, 260], [438, 253]]","[1.8683853309684553, -178.75841279313772, -0.532161628168792, 5.08812026015892]"
436,15,"[[446, 171], [523, 179], [515, 256], [439, 249]]","[1.8636529024954234, -177.70896090720296, 2.5896831078812195, 6.118353239582255]"
437,15,"[[442, 168], [519, 176], [511, 254], [435, 246]]","[1.8597290979710424, -176.33900474512518, 3.319697066691899, 6.581816720737462]"
438,15,"[[442, 155], [519, 164], [510, 242], [434, 233]]","[1.864718278753647, -176.34082048093325, 3.181279859080997, 7.3290563665668085]"
439,15,"[[437, 151], [514, 162], [504, 238], [428, 229]]","[1.8881148041913463, -177.43960245953653, 0.6414206138311767, 7.649518980672451]"
440,15,"[[434, 152], [510, 162], [501, 239], [425, 230]]","[1.8823736666795772, -176.74773958250663, 2.81051795746289, 7.65362269375365]"
441,15,"[[426, 148], [503, 157], [495, 234], [418, 224]]","[1.9077830337235857, -177.72613481297827, -1.304329769669725, 6.654415346591517]"
442,15,"[[425, 143], [503, 153], [494, 229], [418, 220]]","[1.916301592760038, -176.78782764301937, -2.060957679788033, 6.6689757625492625]"
443,15,"[[421, 138], [498, 148], [489, 224], [413, 215]]","[1.918812743010382, -177.55417850493754, -0.32957752674638596, 7.011431110017581]"
444,15,"[[415, 136], [492, 145], [484, 222], [408, 214]]","[1.9085939555810416, -176.4829034081827, 1.4455221741045403, 6.63815625987975]"
445,15,"[[415, 135], [492, 144], [484, 221], [407, 212]]","[1.910678723042996, -178.03834313054494, 0.07440568278530818, 6.591129683299059]"
446,15,"[[414, 135], [490, 145], [481, 222], [405, 213]]","[1.9038500088884132, -177.0796107755481, 2.782281874500516, 7.670150935537286]"
447,15,"[[419, 135], [495, 145], [486, 222], [410, 213]]","[1.9010905897898098, -177.0057535476431, 2.75927124864865, 7.670621379744559]"
448,15,"[[418, 132], [495, 142], [486, 219], [410, 210]]","[1.9065880292764676, -176.4640739386095, 1.4053019930135184, 7.371551062271322]"
449,15,"[[417, 133], [494, 142], [486, 219], [410, 210]]","[1.921395530804601, -176.21216563181505, 0.2890443739180675, 6.715915896371503]"
450,15,"[[419, 129], [495, 138], [488, 215], [411, 207]]","[1.9099574684904026, -177.09203367681457, 1.3325374209623804, 6.528927150406457]"
451,15,"[[420, 131], [497, 140], [489, 217], [412, 209]]","[1.8986539756174667, -178.15854449568596, 1.159514136714233, 6.504373803077507]"
452,15,"[[421, 132], [497, 142], [489, 218], [412, 210]]","[1.9094759992239243, -178.3829902422316, 0.8163030306138218, 6.834520366826565]"
453,15,"[[417, 130], [493, 139], [485, 217], [409, 209]]","[1.8896379249908732, -176.11651060307656, 4.30216021615398, 7.2845040003047234]"
454,15,"[[416, 128], [493, 137], [485, 215], [408, 206]]","[1.897404080057993, -176.88984567081573, 1.6785441604768405, 6.943394992411214]"
455,15,"[[408, 121], [486, 129], [479, 207], [402, 199]]","[1.9119868196592578, -176.5702635376201, 0.39252077589325723, 5.89069552992164]"
456,15,"[[407, 113], [484, 121], [477, 199], [400, 193]]","[1.8919052418427218, -177.5074653688432, 3.693159043760764, 6.047405696820343]"
457,15,"[[396, 98], [475, 106], [468, 184], [391, 177]]","[1.9259713754650976, -176.81467316904067, 0.32797721881154207, 5.4794758580126155]"
458,15,"[[393, 91], [471, 98], [465, 177], [388, 171]]","[1.9165265792112185, -176.35044176673452, 2.923993672966587, 5.456294076935962]"
459,15,"[[393, 81], [472, 89], [466, 168], [389, 162]]","[1.9248332952722502, -174.84812736576976, 1.635659858024056, 5.471265124476509]"
460,15,"[[393, 78], [471, 84], [467, 164], [388, 158]]","[1.915156577200572, -176.8513471968613, 1.904226204872704, 4.625488116985127]"
461,15,"[[387, 78], [466, 85], [461, 164], [383, 159]]","[1.9222340068788346, -176.4671333838439, 1.5677206824945606, 4.643421891836584]"
462,15,"[[383, 78], [462, 85], [457, 164], [379, 159]]","[1.9246643175008848, -176.5338220029615, 1.6282440049682858, 4.652271638573577]"
463,15,"[[380, 75], [459, 81], [455, 161], [377, 156]]","[1.9265376686167075, -175.53740952701426, 2.009227509470146, 4.359939241723423]"
464,15,"[[380, 75], [459, 81], [454, 161], [377, 156]]","[1.9252516213238764, -175.5241750053652, 3.12808214475424, 4.774436972776243]"
