Frame ID,QR ID,QR 2D,QR 3D
213,15,"[[405, 164], [487, 160], [491, 243], [410, 247]]","[1.7742799613496953, -177.13927668150265, 3.1770170293432547, -2.1555064965281145]"
214,15,"[[402, 173], [484, 170], [487, 253], [406, 256]]","[1.7717414202469512, -177.18402783421854, 3.2387151331730766, -1.4732688786368338]"
215,15,"[[398, 175], [481, 170], [485, 252], [403, 256]]","[1.782277566059253, 179.4992034073334, 0.047395140230510585, -3.201423585114765]"
216,15,"[[398, 179], [480, 174], [484, 257], [403, 261]]","[1.7730307172787063, -178.47412308418203, 3.14201454412095, -2.569972900920924]"
217,15,"[[399, 179], [481, 174], [485, 257], [404, 261]]","[1.772453569746129, -178.46264202355349, 3.1444307406465835, -2.569038137068776]"
218,15,"[[402, 174], [484, 170], [489, 252], [407, 257]]","[1.7758116809554805, -178.39603043475037, 1.2572294448825074, -2.946941469155795]"
219,15,"[[403, 170], [485, 166], [489, 249], [407, 253]]","[1.7645533961770448, -178.707109950088, 2.8502446025089916, -2.2661617952045514]"
220,15,"[[402, 168], [484, 165], [487, 248], [405, 251]]","[1.766935327388315, -178.70456414414215, 2.84109931754165, -1.5720452472609374]"
221,15,"[[400, 166], [482, 165], [482, 249], [402, 249]]","[1.7697643802924166, -176.24072890337382, 5.027467365496955, 0.6855412774538681]"
222,15,"[[401, 165], [481, 166], [479, 249], [401, 247]]","[1.7943200329937066, -175.6083474886813, 6.594879371117041, 2.4294714191790137]"
223,15,"[[403, 163], [478, 163], [475, 248], [404, 245]]","[1.7824874059498246, -172.7653365474352, 16.136240577933833, 4.641296679624864]"
224,15,"[[405, 161], [477, 160], [474, 246], [405, 243]]","[1.7714942910874136, -173.18741456979183, 19.713872492043315, 5.155588000507724]"
225,15,"[[411, 152], [477, 149], [476, 235], [413, 234]]","[1.7835972757480159, -171.37158317635866, 25.897598445998305, 5.602412984481614]"
226,15,"[[413, 150], [476, 146], [475, 232], [416, 232]]","[1.7864587250341561, -171.00024814479198, 29.275390236910113, 5.904795266337212]"
227,15,"[[417, 148], [475, 144], [475, 230], [421, 230]]","[1.7918458117813896, -168.88317202764807, 33.653358879867746, 7.349832081836609]"
228,15,"[[421, 148], [475, 143], [475, 231], [426, 230]]","[1.770036023914728, -167.30439416852712, 38.042448878800215, 8.88317692451575]"
229,15,"[[424, 148], [475, 143], [475, 231], [428, 231]]","[1.7592632492784444, -167.60644567190258, 40.33886973146433, 9.2715484417292]"
230,15,"[[426, 151], [474, 146], [474, 234], [430, 233]]","[1.7668946753187915, -166.66288924130413, 42.445055053727216, 10.354084151573911]"
231,15,"[[426, 152], [473, 148], [472, 235], [430, 234]]","[1.7775923885547116, -166.35318956681445, 43.24177024313554, 11.08810073555491]"
232,15,"[[426, 152], [472, 148], [471, 236], [430, 234]]","[1.767004486536016, -165.56632200837467, 44.09579679833844, 11.925535617458214]"
233,15,"[[425, 156], [471, 151], [470, 239], [430, 237]]","[1.7738347663011986, -165.90792874144745, 44.403627900798064, 11.314603268653475]"
234,15,"[[426, 156], [471, 152], [471, 240], [432, 238]]","[1.764889790409308, -164.35216783109735, 45.241692693576795, 12.141468397597185]"
235,15,"[[429, 159], [474, 155], [473, 242], [433, 240]]","[1.7803196765470042, -165.85699141830753, 44.735288414974775, 11.689258804489093]"
236,15,"[[431, 159], [477, 154], [476, 241], [435, 239]]","[1.788363743566085, -166.54368899461315, 44.05361017768178, 10.94257569124157]"
237,15,"[[431, 157], [477, 152], [476, 240], [435, 238]]","[1.7689454055709297, -166.29810930765788, 44.400583906958936, 11.222154808164529]"
238,15,"[[431, 155], [477, 150], [476, 238], [435, 236]]","[1.7708268538150094, -166.14303603154247, 44.36152671482839, 11.359621442398215]"
239,15,"[[432, 156], [478, 151], [477, 239], [436, 237]]","[1.7693314162554798, -166.18541083302165, 44.438210694177045, 11.315864172892338]"
240,15,"[[431, 160], [477, 156], [477, 243], [435, 241]]","[1.7781632719568836, -165.8210271064059, 43.790729258184584, 11.197389702666422]"
241,15,"[[432, 160], [478, 155], [479, 242], [437, 241]]","[1.7779734827837392, -166.00437038229953, 44.00500670623777, 10.337234896027805]"
242,15,"[[432, 159], [481, 155], [481, 241], [437, 240]]","[1.7889015914679611, -166.37381996901476, 41.838837543067626, 10.042096615688362]"
243,15,"[[427, 161], [482, 157], [483, 243], [432, 242]]","[1.7870793639976699, -167.47904942085614, 36.55167873846238, 8.02464495999938]"
244,15,"[[426, 162], [483, 158], [483, 245], [430, 243]]","[1.7734755061483347, -168.23765273445625, 35.15349710033374, 7.937437763682813]"
245,15,"[[424, 160], [488, 156], [488, 243], [428, 241]]","[1.7722920637095074, -169.3649154133273, 29.00579364624055, 6.195324240657645]"
246,15,"[[422, 160], [492, 157], [492, 243], [424, 241]]","[1.7786748372696353, -171.4236175108947, 21.55271728569739, 4.538389411951597]"
247,15,"[[421, 159], [494, 158], [492, 244], [423, 241]]","[1.768657770788885, -170.96997690905437, 19.525084331461677, 5.202538490324061]"
248,15,"[[420, 159], [497, 159], [495, 244], [422, 242]]","[1.7673245847285608, -171.91345937302518, 14.488111539978188, 3.9854588936249202]"
249,15,"[[419, 160], [498, 159], [498, 244], [420, 243]]","[1.760029195827871, -174.3476636791137, 9.889253406943656, 2.0950177347644665]"
250,15,"[[417, 161], [498, 159], [499, 243], [419, 244]]","[1.7621309493872217, -176.57575658804296, 6.2183227503271805, 0.24832141741141267]"
251,15,"[[415, 160], [498, 158], [499, 242], [418, 243]]","[1.761124997954677, -176.65938910159306, 3.42856043154889, -0.3163261944280918]"
252,15,"[[415, 156], [498, 156], [500, 239], [417, 241]]","[1.7564943115587028, -176.96081060552535, 1.0663037157848243, -0.5041040504549481]"
253,15,"[[414, 156], [497, 156], [499, 239], [417, 241]]","[1.7646845912779883, -175.23845509910257, 1.4421273889612274, -0.3898428949122993]"
254,15,"[[414, 157], [497, 156], [499, 239], [418, 241]]","[1.774140573538223, -174.8425143687998, 1.8175278344103407, -0.633175017548086]"
255,15,"[[416, 156], [496, 156], [500, 238], [419, 241]]","[1.7839671372437427, -173.77618415392095, 3.649122882372785, -0.3658226983554601]"
256,15,"[[416, 155], [495, 156], [498, 238], [419, 239]]","[1.8011989043311574, -171.05679862671727, 5.468286224338755, 1.1055339724809963]"
257,15,"[[417, 155], [495, 156], [499, 237], [422, 240]]","[1.8018486105204885, -162.213412127916, -34.611547018830294, -9.822421548745108]"
258,15,"[[418, 155], [491, 156], [497, 238], [423, 241]]","[1.7838770143422615, -162.33050798556525, -41.83073874109389, -12.51471943022258]"
259,15,"[[419, 155], [490, 156], [497, 237], [424, 241]]","[1.7933673197976523, -161.78256371968394, -43.138499615568115, -13.559228146483383]"
260,15,"[[423, 156], [491, 155], [500, 236], [430, 243]]","[1.7779970524950797, -158.8128034256315, -46.14562235264145, -17.61847681760701]"
261,15,"[[425, 157], [491, 156], [500, 236], [432, 242]]","[1.8109150662975353, -159.4161784796821, -46.966415533082134, -17.62265141310945]"
262,15,"[[426, 159], [489, 157], [499, 238], [433, 244]]","[1.8000825525097355, -157.9178380263368, -49.83507357932348, -19.769188830706582]"
263,15,"[[430, 160], [488, 159], [498, 239], [438, 246]]","[1.795130075834076, -155.42310040635155, -54.98697518281661, -23.500424510808944]"
264,15,"[[431, 160], [487, 159], [498, 240], [439, 246]]","[1.7856221295237742, -155.5055662806042, -56.68932658081667, -24.271731623267556]"
265,15,"[[436, 158], [488, 159], [498, 239], [445, 245]]","[1.7825313745343048, -153.3656152252285, -60.83864174891043, -27.2596333598179]"
266,15,"[[438, 159], [488, 160], [499, 240], [448, 245]]","[1.7910071403111492, -153.86826597564357, -62.223505657432334, -28.022431996789745]"
267,15,"[[442, 160], [489, 160], [501, 240], [452, 247]]","[1.7770257492249546, -149.70876040367634, -63.48871894078511, -32.242700829665154]"
268,15,"[[445, 158], [489, 157], [503, 236], [456, 244]]","[1.7972198855200674, -147.24812534198773, -64.06140634418361, -35.75076468134914]"
269,15,"[[446, 156], [488, 155], [503, 234], [457, 243]]","[1.7864529979843013, -144.66558818465197, -64.88910158382677, -38.583074159187035]"
270,15,"[[449, 153], [489, 153], [504, 232], [461, 239]]","[1.7984793145328504, -144.537703090315, -66.66281185936049, -39.73332999055335]"
271,15,"[[447, 146], [485, 146], [501, 225], [460, 233]]","[1.7935687684624038, -140.15139339503762, -67.47366540346245, -44.6009361248362]"
272,15,"[[445, 144], [482, 144], [498, 223], [457, 230]]","[1.8109408201394441, -139.43625465328066, -67.8494999920833, -45.02463514893363]"
273,15,"[[442, 143], [480, 144], [494, 223], [454, 229]]","[1.815080636983767, -139.60970884984195, -68.48474546905037, -44.32391132532051]"
274,15,"[[438, 143], [475, 142], [491, 222], [451, 230]]","[1.794119607943018, -135.6138285516352, -68.10582398551453, -48.77709326679822]"
275,15,"[[436, 144], [473, 143], [489, 223], [449, 231]]","[1.7943149759370076, -135.37556242615491, -68.27333253300793, -49.01289035831104]"
276,15,"[[435, 144], [472, 144], [490, 224], [448, 231]]","[1.7920396479705187, -138.9283431371795, -68.42789808867677, -46.41942331394367]"
277,15,"[[435, 144], [473, 146], [487, 224], [448, 231]]","[1.8141769844372058, -138.1646286738032, -69.27565752966633, -46.15400957006738]"
278,15,"[[435, 144], [472, 145], [487, 224], [448, 231]]","[1.804509053330355, -136.55331601142365, -69.36471539184093, -47.96871957552249]"
279,15,"[[434, 142], [471, 143], [487, 222], [447, 230]]","[1.7945307453249058, -136.19723356903293, -68.92321202573123, -48.41569189223883]"
280,15,"[[435, 142], [472, 143], [487, 222], [447, 228]]","[1.8201816369031332, -137.79153054410034, -69.10096301499841, -46.41355137998469]"
281,15,"[[433, 142], [471, 142], [486, 221], [446, 228]]","[1.8203693233734017, -137.1793689310123, -68.32464867200608, -47.07310207223774]"
282,15,"[[432, 143], [474, 143], [489, 223], [446, 231]]","[1.7834534437722651, -141.07306045965916, -66.6711978770982, -43.13743408424698]"
283,15,"[[427, 150], [476, 148], [491, 227], [439, 236]]","[1.8133204663464706, -148.67381216027476, -60.74973491971173, -33.88241653194092]"
284,15,"[[422, 153], [479, 150], [492, 230], [435, 239]]","[1.8011909135069157, -153.00566147289175, -56.06494780034566, -28.426369204095135]"
285,15,"[[418, 151], [479, 148], [494, 228], [430, 237]]","[1.8037538990308395, -157.1664326497064, -51.42320666067061, -24.21495106814907]"
286,15,"[[417, 151], [481, 148], [494, 229], [428, 236]]","[1.8087053169686187, -158.74522765879726, -49.22344395091957, -21.421063962822366]"
287,15,"[[416, 150], [482, 148], [494, 229], [427, 236]]","[1.797582938453755, -159.5090387788364, -48.36715925363587, -20.260907044809855]"
288,15,"[[414, 147], [484, 145], [495, 226], [423, 233]]","[1.8027882934294586, -159.95895898084714, -43.29271580464339, -17.41017878448876]"
289,15,"[[413, 146], [484, 144], [495, 225], [422, 232]]","[1.804008593542063, -160.33029429396916, -42.079865614129034, -16.831656957915897]"
290,15,"[[410, 144], [484, 141], [494, 223], [419, 230]]","[1.797295058444357, -159.26926594038744, -39.18518569743381, -16.02867112540385]"
291,15,"[[408, 145], [484, 141], [494, 223], [417, 231]]","[1.7943878240019655, -158.24526410459978, -36.27824697530638, -15.50338167146766]"
292,15,"[[400, 145], [479, 140], [488, 222], [410, 230]]","[1.806168797077364, -156.99456838747642, -32.834728576654896, -14.582485607342024]"
293,15,"[[396, 145], [476, 140], [485, 222], [405, 230]]","[1.8032594717711472, -172.8625771854998, 4.073468310768393, -3.7200764955391437]"
294,15,"[[391, 147], [472, 142], [481, 224], [400, 232]]","[1.8009859698635953, -173.66808326813023, 2.25320014452302, -4.143493871691427]"
295,15,"[[388, 149], [469, 144], [478, 226], [396, 233]]","[1.8065606888766823, -174.8195956230839, 0.8225736256561558, -4.209810114411103]"
296,15,"[[388, 149], [469, 144], [478, 226], [396, 233]]","[1.8065606888766823, -174.8195956230839, 0.8225736256561558, -4.209810114411103]"
297,15,"[[387, 144], [470, 139], [477, 221], [396, 228]]","[1.8063694786225455, -175.20860907758052, 0.21710393992379898, -4.178199845308558]"
298,15,"[[390, 141], [472, 136], [479, 219], [398, 225]]","[1.799636523061164, -174.6482692992446, 2.284151066934047, -3.3889210160604626]"
299,15,"[[391, 143], [474, 138], [480, 220], [398, 226]]","[1.7976766026439195, -178.1664516643259, 0.05123692526628845, -3.9111948005980453]"
300,15,"[[392, 149], [474, 145], [479, 227], [397, 232]]","[1.7940676125576889, -178.58929719900857, 1.3524824178889976, -2.930115127928934]"
301,15,"[[392, 150], [473, 146], [479, 229], [398, 234]]","[1.7913700522063782, -175.28866250907294, 3.6655717862353163, -2.414122310917151]"
302,15,"[[391, 150], [472, 146], [478, 229], [397, 233]]","[1.8036262591757808, -174.81085424100542, 2.7676200485503175, -2.32154225558464]"
303,15,"[[390, 152], [472, 148], [477, 230], [396, 235]]","[1.8024781822710703, -177.04696744265743, 1.6249838552386244, -2.8479269825363223]"
304,15,"[[390, 154], [472, 150], [477, 232], [396, 237]]","[1.8013328585674633, -177.0325127436692, 1.6320666933119665, -2.8467309462091923]"
305,15,"[[391, 155], [473, 151], [478, 233], [397, 238]]","[1.8001835080674784, -177.00958386403718, 1.6267583832928816, -2.8472291330492876]"
306,15,"[[390, 156], [473, 152], [478, 234], [397, 239]]","[1.802167510626406, -176.2897729939493, 0.25621277002486875, -3.115732987135197]"
307,15,"[[390, 154], [473, 149], [478, 231], [397, 236]]","[1.8045378564436536, -177.69338984863222, 0.2992399971380084, -3.4866376261785432]"
308,15,"[[390, 157], [472, 152], [478, 234], [397, 239]]","[1.8100145842772286, -176.61501480131568, 0.6333486467544716, -3.4762053039700196]"
309,15,"[[392, 159], [474, 155], [479, 237], [398, 242]]","[1.7973538913414993, -176.966462938016, 1.633534242924925, -2.846004360177123]"
310,15,"[[392, 167], [474, 163], [479, 246], [398, 250]]","[1.787068179820964, -175.64451134054767, 2.4480399804081205, -2.350545965517635]"
311,15,"[[393, 179], [475, 175], [479, 258], [398, 262]]","[1.7728732094359174, -177.33958105478587, 3.2749992944377238, -2.182099203288562]"
312,15,"[[393, 182], [476, 179], [479, 261], [399, 265]]","[1.7870357157008403, -176.14058780210635, 1.6763779373326404, -2.0443409183170664]"
313,15,"[[395, 203], [478, 200], [482, 282], [399, 286]]","[1.763688305523704, -179.28591670533717, -0.5715792624909846, -2.5515091490723205]"
314,15,"[[396, 210], [479, 207], [483, 289], [400, 293]]","[1.7609298844257633, -179.2389629533863, -0.6298907248732001, -2.5481764141171404]"
315,15,"[[396, 214], [479, 210], [484, 292], [402, 297]]","[1.7650057720535222, -177.36689909402605, -0.13382315204645043, -3.1331044375684636]"
316,15,"[[397, 227], [481, 224], [484, 306], [401, 309]]","[1.7611294705103206, -179.60842152724047, -2.4011089063362094, -2.371504546405345]"
317,15,"[[397, 237], [480, 234], [484, 317], [401, 320]]","[1.745280037029509, -177.6331333857019, 0.4364481259063475, -2.0602316008851633]"
318,15,"[[397, 247], [480, 245], [483, 327], [400, 330]]","[1.7521103614789497, -178.97663155229304, -0.8183974147558907, -1.8163504704261841]"
319,15,"[[397, 259], [479, 257], [483, 340], [401, 343]]","[1.7330555894176587, -176.22284184971969, 3.286676973111038, -1.4751531770845079]"
320,15,"[[397, 268], [479, 266], [482, 348], [400, 350]]","[1.7595315596944838, -177.50307942363787, 0.6513658087306049, -1.3655566868202504]"
321,15,"[[395, 277], [478, 274], [481, 357], [399, 360]]","[1.7365670291869144, -178.13904978324453, 1.8676858009312551, -1.8983572440107377]"
322,15,"[[393, 284], [475, 281], [479, 364], [396, 366]]","[1.745628503008045, -177.9534986576627, 1.2235613862167074, -1.7398929276604844]"
323,15,"[[392, 289], [474, 287], [477, 369], [395, 371]]","[1.7584349001481276, -177.5459797499762, 0.8499606673034911, -1.3621814755221238]"
324,15,"[[393, 288], [476, 287], [478, 368], [395, 370]]","[1.7692105971139651, -178.99184486247222, -3.4342427192306584, -1.1929243430083178]"
325,15,"[[395, 281], [478, 279], [480, 361], [398, 363]]","[1.7570221312164822, -178.25932431752463, -0.32477109285817307, -1.3417564950221907]"
326,15,"[[398, 281], [481, 279], [483, 361], [402, 364]]","[1.747155012355201, -177.71808371477107, 1.4542440514113038, -1.5308263071146333]"
327,15,"[[400, 282], [482, 280], [486, 361], [404, 365]]","[1.7578833712816337, -177.51076045789975, -0.23774497640069306, -2.122737188029369]"
328,15,"[[402, 277], [486, 275], [488, 357], [406, 359]]","[1.753275459629086, -176.3126747470119, -1.8454631043118341, -1.3691522769278013]"
329,15,"[[402, 269], [485, 267], [488, 351], [406, 352]]","[1.7234173914548456, -174.8824472514687, 3.158248834185996, -0.784696012375018]"
330,15,"[[402, 281], [485, 279], [488, 362], [405, 365]]","[1.72328217568813, -178.5161825328748, 1.482027114299128, -1.6302447819795487]"
331,15,"[[394, 265], [479, 263], [482, 347], [398, 350]]","[1.710531166133725, -177.1655147761007, 0.1754116790058777, -1.6328474401211357]"
332,15,"[[398, 256], [483, 253], [487, 339], [402, 342]]","[1.6788534542891502, -177.3195260077258, 2.6278225723567394, -1.7976116435295928]"
333,15,"[[400, 256], [487, 252], [492, 340], [405, 344]]","[1.637897597308228, -177.3553477325701, 2.6023667818187963, -2.4101884934055455]"
334,15,"[[408, 255], [499, 250], [505, 340], [415, 345]]","[1.5945724711671605, -176.086243506813, -0.7824679560331735, -3.2315421034732923]"
335,15,"[[421, 253], [515, 248], [519, 342], [426, 345]]","[1.5317019132626042, -178.29992673015852, 0.6957270203802606, -2.371418024877464]"
336,15,"[[427, 248], [522, 244], [526, 338], [432, 342]]","[1.5165937376364054, -178.32000509957453, -0.47347109497307066, -2.4284547152502833]"
337,15,"[[427, 248], [522, 244], [526, 338], [432, 342]]","[1.5165937376364054, -178.32000509957453, -0.47347109497307066, -2.4284547152502833]"
338,15,"[[427, 237], [526, 234], [529, 332], [432, 335]]","[1.4594686576478724, -176.42567554169892, 0.2527160345322023, -1.6340563889064634]"
339,15,"[[429, 228], [530, 224], [533, 325], [434, 327]]","[1.4279083189900612, -176.5127474812938, 1.3513597799792123, -1.5089826231033843]"
340,15,"[[430, 224], [532, 220], [536, 322], [434, 325]]","[1.4036396299449443, -179.15264318506425, 0.27337128816584105, -2.001979399598342]"
341,15,"[[429, 220], [535, 217], [538, 322], [433, 325]]","[1.359343067318795, -178.59830123437135, -0.27349706579208, -1.6419965024313068]"
342,15,"[[421, 230], [529, 226], [533, 334], [425, 338]]","[1.320566032792065, -179.6595630934267, 0.9890408007872444, -2.0239707922230252]"
343,15,"[[417, 233], [529, 229], [534, 342], [423, 346]]","[1.267593270263182, -176.2496105064592, 2.786760735892879, -1.7653289523112017]"
344,15,"[[428, 242], [543, 238], [548, 352], [434, 357]]","[1.2435690200384417, -177.3735723539315, -0.27634996644069726, -2.2512718890683296]"
345,15,"[[428, 242], [543, 238], [548, 352], [434, 357]]","[1.2435690200384417, -177.3735723539315, -0.27634996644069726, -2.2512718890683296]"
346,15,"[[432, 244], [551, 240], [555, 358], [437, 362]]","[1.201288444172818, -178.432011852398, -0.21715729143240414, -1.915947993994168]"
347,15,"[[433, 241], [553, 237], [557, 356], [438, 360]]","[1.1910298927839813, -178.45198086032678, -0.21001360040097689, -1.9022334405776415]"
348,15,"[[449, 229], [575, 226], [579, 349], [456, 352]]","[1.1477515974033186, -171.862954222127, -2.627503284822917, -1.6052831445090152]"
349,15,"[[479, 222], [610, 218], [612, 348], [483, 350]]","[1.0839540176651394, -178.58744001197272, 1.1600848339821357, -1.1615063004748323]"
350,15,"[[486, 230], [621, 228], [622, 363], [488, 363]]","[1.0423379776709751, -178.17530741310432, 1.6680144652105588, -0.3264249081456401]"
351,15,"[[490, 228], [631, 227], [630, 365], [492, 364]]","[1.0142346905234538, -175.38990183952686, -0.5676552839095104, 0.09749225304535866]"
352,15,"[[492, 212], [635, 211], [634, 354], [493, 353]]","[0.9850035198244373, -177.74814128639557, 2.5555768832507026, 0.30451265431260616]"
353,15,"[[491, 207], [637, 207], [634, 351], [491, 348]]","[0.9763022761387721, -178.4546694446404, 1.2878759495276397, 0.7701710210971862]"
354,15,"[[480, 207], [631, 206], [629, 357], [480, 356]]","[0.932121643072442, -179.29100075131237, 2.990125112440361, 0.41231079485724026]"
355,15,"[[480, 207], [631, 206], [629, 357], [480, 356]]","[0.932121643072442, -179.29100075131237, 2.990125112440361, 0.41231079485724026]"
356,15,"[[460, 194], [618, 193], [617, 348], [462, 350]]","[0.9037906795728865, -179.0889400637762, 0.0007761519243705745, -0.30433320976412315]"
357,15,"[[446, 194], [608, 190], [609, 351], [451, 352]]","[0.8836429965801432, -176.70060143815994, 1.8517207507589155, -0.5697172996113794]"
358,15,"[[444, 185], [607, 183], [610, 346], [449, 348]]","[0.8714719491954724, -175.97947827452006, 0.9358501882121203, -0.6569279051054037]"
359,15,"[[461, 179], [631, 175], [633, 343], [468, 346]]","[0.8433124713310356, -174.7479228365542, 0.8106818117121923, -0.9525468837822695]"
360,15,"[[481, 178], [654, 175], [655, 346], [485, 349]]","[0.8202310074913616, -177.989082357832, 0.858424314710016, -0.7499518194330688]"
361,15,"[[486, 182], [661, 179], [661, 351], [489, 353]]","[0.8117544289155915, -179.52623707290866, 1.0811736536023262, -0.5680500221892302]"
362,15,"[[486, 183], [661, 182], [658, 357], [487, 356]]","[0.8062159140685496, -177.03630744710796, 3.4950757927110234, 0.6104864389759967]"
363,15,"[[484, 187], [660, 186], [659, 360], [486, 360]]","[0.8054641905055779, -177.68276232602477, 0.9093364984968598, 0.015447833772370289]"
364,15,"[[482, 185], [660, 183], [658, 358], [484, 357]]","[0.8015068323500554, -178.46743121788813, 1.5403648638077847, 0.10597651636545982]"
365,15,"[[483, 182], [660, 179], [660, 355], [486, 355]]","[0.8004033104714877, -177.88562615226064, 2.2295738929734936, -0.21056696524690238]"
366,15,"[[484, 178], [662, 177], [660, 353], [486, 353]]","[0.798393500011521, -177.08007238286757, 1.459268589643205, 0.18513076541131096]"
367,15,"[[484, 176], [662, 174], [660, 351], [486, 351]]","[0.7962487596242118, -177.48754651682864, 2.740058976451429, 0.19624221286218285]"
368,15,"[[484, 176], [662, 175], [660, 351], [486, 351]]","[0.7986651824251142, -177.11829522620587, 1.4757986121182307, 0.18642980082751995]"
369,15,"[[484, 176], [663, 174], [661, 351], [486, 351]]","[0.7941518755309325, -178.03037059125995, 2.1330565116696674, 0.1070346088318497]"
370,15,"[[486, 177], [664, 175], [664, 353], [489, 354]]","[0.7920396420614544, -176.75941404091662, 2.284664901392274, -0.12896450742158444]"
371,15,"[[486, 178], [665, 175], [665, 353], [489, 354]]","[0.7901589420106919, -178.0192764639353, 2.222009843838198, -0.2954827318086376]"
372,15,"[[487, 177], [667, 175], [666, 353], [490, 354]]","[0.7890510841274865, -177.00094596335887, 1.4687873810218925, -0.14029741645168373]"
373,15,"[[488, 177], [669, 174], [669, 353], [492, 354]]","[0.7855333109368665, -176.8333525779077, 1.6176444595352506, -0.3612309117230464]"
374,15,"[[490, 178], [671, 174], [671, 354], [494, 355]]","[0.7830503896941275, -177.0821497137327, 2.8154165501102253, -0.34965121110778036]"
375,15,"[[493, 182], [674, 177], [675, 357], [497, 359]]","[0.7801767949595737, -178.65882691090692, 2.885647040308479, -0.693380764655903]"
376,15,"[[494, 180], [676, 177], [676, 356], [498, 358]]","[0.7813224593105155, -177.31589996746885, 0.9872848159526973, -0.5354936092908136]"
377,15,"[[496, 177], [678, 174], [678, 354], [500, 356]]","[0.779313248897509, -176.74613868783496, 1.5000246737036262, -0.4624530370822369]"
378,15,"[[496, 175], [678, 172], [678, 352], [500, 354]]","[0.779585033255567, -176.79075153465382, 1.5170934518216017, -0.46093639021805644]"
379,15,"[[496, 175], [679, 171], [680, 352], [501, 353]]","[0.777251052877121, -176.56374922731092, 1.9002051586654243, -0.5727669154400394]"
380,15,"[[501, 175], [684, 171], [684, 352], [505, 354]]","[0.7750032273640457, -177.56571357771992, 2.3031158278273987, -0.5139490207640527]"
381,15,"[[504, 175], [687, 171], [687, 353], [507, 353]]","[0.7725560916749148, -178.54019327190554, 3.1229741213181645, -0.26224257347600116]"
382,15,"[[505, 175], [688, 171], [688, 353], [508, 353]]","[0.7724941867786683, -178.52763390147004, 3.1416336087390198, -0.2610676860682446]"
383,15,"[[510, 172], [695, 170], [692, 353], [511, 351]]","[0.7671510340508807, -178.4136585052873, 3.2244580654979687, 0.4629816556550945]"
384,15,"[[512, 169], [697, 168], [694, 351], [513, 347]]","[0.7692847756139252, -177.5228006014762, 2.892757809750914, 0.7197009863692854]"
385,15,"[[509, 165], [693, 160], [690, 346], [511, 341]]","[0.7697474462529927, -176.18689243664795, 6.7081876340380395, 0.8978621575994199]"
386,15,"[[508, 164], [690, 157], [689, 344], [512, 341]]","[0.7704019205171454, -174.87183605787007, 8.64782628186754, 0.6183546631816763]"
387,15,"[[512, 166], [691, 159], [687, 348], [516, 341]]","[0.7722349066677171, -172.3272258089548, 13.435199762538247, 2.098818592886813]"
388,15,"[[515, 170], [691, 164], [687, 352], [519, 343]]","[0.7781090998458545, -171.0194540959455, 14.998360661399966, 2.7246647819956156]"
389,15,"[[518, 173], [688, 165], [687, 355], [524, 344]]","[0.7779872805812612, -169.3183719754836, 19.904577649271527, 3.367073787434797]"
390,15,"[[525, 171], [689, 162], [688, 353], [532, 342]]","[0.7788333233202795, -168.91493119544012, 24.572517081534436, 4.1090888452912555]"
391,15,"[[525, 171], [687, 163], [683, 356], [532, 341]]","[0.7759194483136526, -167.87394888860373, 27.029427362000202, 5.512188012385308]"
392,15,"[[526, 170], [684, 163], [681, 356], [533, 341]]","[0.7755458731100979, -167.32400127760246, 28.981810926344455, 6.054342521331113]"
393,15,"[[526, 174], [680, 166], [677, 361], [535, 344]]","[0.7722298579230203, -166.54876089866437, 31.999542064177376, 6.750847781472727]"
394,15,"[[528, 172], [679, 165], [676, 360], [536, 342]]","[0.7731220105527332, -166.1008901317983, 33.177055446937274, 7.429358900598477]"
395,15,"[[529, 172], [677, 164], [675, 360], [538, 342]]","[0.7715596563538036, -165.7926238005672, 34.87432438535166, 7.642230986444333]"
396,15,"[[531, 172], [676, 163], [675, 359], [540, 341]]","[0.7739480006363721, -165.7400980427385, 36.00204972706344, 7.733163812117272]"
397,15,"[[535, 173], [678, 165], [676, 361], [546, 342]]","[0.773596990233541, -164.6492462292017, 37.770516808125244, 8.579134485173636]"
398,15,"[[538, 173], [677, 166], [675, 362], [548, 341]]","[0.7753725346432667, -163.91425955569753, 39.22455854353575, 9.540108016964094]"
399,15,"[[539, 173], [676, 166], [674, 362], [550, 341]]","[0.7757770277756804, -163.51724259977925, 40.30867074410361, 9.882675941996665]"
400,15,"[[541, 172], [673, 165], [671, 361], [551, 339]]","[0.7787038288739686, -163.16675650327355, 42.01309694262714, 10.677087537691428]"
401,15,"[[541, 173], [671, 165], [670, 361], [552, 339]]","[0.7805248898174139, -162.94076999818031, 42.772998237320685, 10.684950754688511]"
402,15,"[[543, 171], [667, 162], [668, 358], [555, 337]]","[0.7824037807994277, -162.30854716492348, 44.999393379440676, 11.15473224531156]"
403,15,"[[546, 174], [668, 166], [669, 361], [557, 340]]","[0.784245769460798, -162.42017598663986, 45.58566619651528, 11.318319963584754]"
404,15,"[[548, 175], [668, 167], [668, 364], [560, 341]]","[0.779110157526951, -161.64471986483537, 47.10909487443539, 12.240844046832391]"
405,15,"[[554, 180], [668, 172], [669, 368], [566, 345]]","[0.7828452189179957, -161.37008542907125, 49.32439301760297, 12.692933885085708]"
406,15,"[[555, 179], [667, 172], [669, 368], [566, 344]]","[0.782694417769556, -160.64964897965163, 49.649493138332424, 13.334825848547254]"
407,15,"[[557, 179], [667, 173], [669, 369], [568, 345]]","[0.7811126416016684, -160.17496725415364, 50.505677537779, 13.89292776086413]"
